draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
81,-414.0002512076677,0.8811695198693514,0.17433156462820298,4.0,15.0,0.0,417.58969377922233,0.881486805773722,0.11851319422627804,0.18002442601189722,0.8199755739881027,-0.6556450704261466,0.08506624632641288,0.19202825885512292,0.2858874468338441,-2830.513288383128
82,-414.0210353399731,0.9763970717056583,0.11939575064939824,3.0,15.0,0.0,415.9666381953653,0.9814290422388694,0.018570957761130602,0.8714883424936695,0.12851165750633053,0.09809493082184816,0.9506694485824047,0.12907143690930048,1.9195348491881685,-2813.183416370646
83,-412.12137428280147,1.0,0.13148801768081522,2.0,7.0,0.0,417.97655834666745,0.9605526039322116,0.039447396067788354,0.5880677003637258,0.4119322996362742,0.02336498596956066,0.20664891830900267,0.25953537419694517,-0.49866988658806094,-2814.120174396708
84,-413.5877898573081,0.9919210183355162,0.1561688010514578,4.0,23.0,0.0,415.77874718271215,0.9793325403480575,0.0206674596519425,0.23101133951486608,0.7689886604851339,0.009921121044353817,0.11234049939598792,0.20496825026048648,-1.5812942274623407,-2815.8797154525787
85,-413.34072978532964,0.916584441684327,0.17433156462820298,3.0,15.0,0.0,416.8748272168764,0.34544435330747475,0.6545556466925253,0.03558395974629831,0.9644160402537016,-0.4418954328334645,0.22757481754488085,0.18503748511841855,-0.07522204035468258,-2821.4453214590885
86,-413.80304939348525,0.993493145305057,0.11939575064939824,5.0,39.0,0.0,415.98671493311315,0.9720803808593511,0.027919619140648888,0.9434882536736541,0.056511746326345924,0.12299263172957989,0.9214826599551528,0.1588882933849397,1.376361599123197,-2810.8819811514004
87,-411.8455371289624,0.9721298194556786,0.13148801768081522,4.0,23.0,0.0,415.9642196079772,0.6578503844941805,0.34214961550581946,0.2334720162196971,0.766527983780303,0.02798316168062638,0.09481286070886745,0.4899825980242492,-0.19184456407133424,-2822.4939042477363
88,-411.51602299321723,0.9908236887631892,0.1561688010514578,3.0,15.0,0.0,414.8691150451462,0.9544691368204273,0.04553086317957267,0.5018570464132457,0.4981429535867543,0.09192224229906315,0.1906906914083889,0.19870790717524023,-0.6733384957089291,-2810.948952911339
89,-416.76794907490586,0.7773587943234664,0.17433156462820298,2.0,3.0,0.0,417.7597003522163,0.2557138672615734,0.7442861327384266,0.033180260656622974,0.9668197393433771,-0.4633150164454253,0.3657772048891813,0.14475855761919254,-0.0857451186047152,-2843.386010065583
90,-412.94300679058233,0.7188437328639199,0.11939575064939824,5.0,31.0,0.0,417.0514538858614,0.7640957645928276,0.23590423540717242,0.8279593189323011,0.17204068106769888,-0.01191528935549431,0.21109343133244557,0.3358358577319368,-0.5384547178815052,-2826.8252700473895
91,-410.80807698910536,0.9831715635609074,0.13148801768081522,3.0,7.0,0.0,412.5322059533027,0.5621728798314728,0.4378271201685272,0.20897394008757914,0.7910260599124208,0.13760609819158898,0.1784132587806438,0.3059395559852929,-0.2077018393055649,-2815.482180744456
